show_id,movie_id,theater_id,screen_id,show_date,start_time,price,available_seats,status
SH_6236,MV_9774,TH_386,SC_456,2025-09-19,12:30:00,297.7,195,active
SH_6238,MV_5574,TH_497,SC_906,2024-08-04,14:15:00,214.59,68,active
SH_6239,MV_1544,TH_39,SC_404,2024-06-05,21:45:00,201.73,160,active
SH_6240,MV_1312,TH_458,SC_529,2024-06-09,21:00:00,498.97,188,active
SH_6241,MV_3138,TH_475,SC_824,2024-04-05,12:30:00,407.7,142,active
SH_6242,MV_7155,TH_43,SC_799,2025-08-13,21:30:00,203.5,70,active
SH_6243,MV_2067,TH_379,SC_731,2025-10-24,20:00:00,246.25,163,active
SH_6244,MV_2717,TH_61,SC_197,2023-06-05,16:15:00,302.99,119,active
SH_6245,MV_1220,TH_300,SC_803,2025-09-23,22:30:00,312.57,109,active
SH_6246,MV_2204,TH_494,SC_198,2023-07-09,19:30:00,396.09,89,active
SH_6247,MV_8111,TH_266,SC_350,2025-12-01,21:45:00,218.29,104,active
SH_6248,MV_5962,TH_483,SC_227,2025-09-16,13:00:00,192.77,104,active
SH_6249,MV_894,TH_142,SC_94,2023-05-06,16:45:00,235.7,90,active
SH_6250,MV_4093,TH_46,SC_31,2023-11-15,17:15:00,163.72,188,active
SH_6251,MV_2454,TH_389,SC_958,2025-12-27,18:30:00,351.41,159,active
SH_6252,MV_5254,TH_348,SC_273,2024-12-22,12:45:00,342.43,191,active
SH_6254,MV_2045,TH_130,SC_711,2023-10-09,18:00:00,346.99,181,active
SH_6255,MV_190,TH_220,SC_531,2024-10-10,10:30:00,469.8,197,active
SH_6256,MV_1867,TH_433,SC_110,2025-08-14,14:30:00,387.98,98,active
SH_6257,MV_8292,TH_154,SC_88,2024-12-22,11:30:00,213.26,190,active
SH_6258,MV_8309,TH_3,SC_81,2023-04-11,19:15:00,276.75,168,active
SH_6259,MV_2438,TH_88,SC_828,2023-03-20,16:00:00,497.08,159,active
SH_6260,MV_9552,TH_199,SC_711,2023-01-31,20:30:00,486.37,64,active
SH_6261,MV_9017,TH_132,SC_525,2023-07-17,21:00:00,402.17,70,active
SH_6262,MV_3410,TH_93,SC_591,2025-07-26,12:15:00,382.19,119,active
SH_6263,MV_3580,TH_215,SC_584,2024-05-18,22:00:00,306.67,160,active
SH_6264,MV_1115,TH_454,SC_19,2023-07-16,18:30:00,405.91,169,active
SH_6265,MV_5746,TH_72,SC_625,2025-03-05,11:00:00,248.45,68,active
SH_6266,MV_3714,TH_125,SC_69,2025-07-22,20:45:00,231.49,68,active
SH_6267,MV_140,TH_180,SC_101,2024-02-27,21:15:00,236.6,73,active
SH_6268,MV_436,TH_15,SC_950,2023-10-05,15:45:00,212.47,158,active
SH_6269,MV_5963,TH_163,SC_53,2024-09-06,22:45:00,427.42,93,active
SH_6270,MV_100,TH_234,SC_564,2024-12-10,14:00:00,171.75,189,active
SH_6271,MV_7701,TH_91,SC_116,2024-07-05,13:15:00,163.47,158,active
SH_6272,MV_8664,TH_219,SC_67,2023-11-28,16:00:00,197.53,177,active
SH_6273,MV_3183,TH_429,SC_130,2025-10-31,15:45:00,489.57,161,active
SH_6274,MV_8351,TH_100,SC_487,2024-06-19,16:30:00,335.85,117,active
SH_6275,MV_9213,TH_94,SC_267,2024-03-11,17:00:00,200.21,76,active
SH_6276,MV_4637,TH_327,SC_994,2023-03-18,17:30:00,205.44,153,active
SH_6277,MV_1943,TH_193,SC_814,2023-05-29,10:30:00,314.92,162,active
SH_6278,MV_447,TH_486,SC_999,2025-05-18,19:45:00,213.68,195,active
SH_6279,MV_5474,TH_429,SC_581,2024-05-30,12:00:00,211.79,110,active
SH_6280,MV_3364,TH_18,SC_179,2025-02-04,13:45:00,231.14,185,active
SH_6281,MV_8072,TH_222,SC_176,2025-09-28,21:30:00,489.72,114,active
SH_6282,MV_5551,TH_257,SC_357,2023-04-23,20:00:00,405.25,130,active
SH_6283,MV_9171,TH_382,SC_527,2024-07-09,17:45:00,204.93,157,active
SH_6284,MV_4520,TH_172,SC_157,2024-06-10,18:15:00,154.5,163,active
SH_6285,MV_3830,TH_180,SC_892,2023-11-17,19:30:00,249.1,158,active
SH_6286,MV_4044,TH_351,SC_633,2025-09-23,10:00:00,292.03,149,active
SH_6287,MV_9704,TH_87,SC_978,2023-07-11,22:30:00,278.16,146,active
SH_6288,MV_3414,TH_213,SC_987,2023-09-22,13:45:00,329.28,160,active
SH_6289,MV_4475,TH_484,SC_411,2024-12-10,11:15:00,459.2,146,active
SH_6290,MV_1884,TH_149,SC_957,2024-09-14,18:45:00,410.11,99,active
SH_6291,MV_7021,TH_394,SC_928,2024-06-02,18:00:00,261.79,108,active
SH_6292,MV_3999,TH_497,SC_974,2023-01-10,11:00:00,198.21,127,active
SH_6293,MV_5934,TH_108,SC_981,2023-09-05,14:15:00,482.99,154,active
SH_6294,MV_528,TH_354,SC_900,2023-07-23,16:15:00,372.67,71,active
SH_6295,MV_2466,TH_161,SC_123,2023-05-22,21:45:00,275.41,65,active
SH_6296,MV_1761,TH_382,SC_463,2025-06-10,22:30:00,173.92,60,active
SH_6297,MV_3196,TH_406,SC_474,2024-08-18,10:15:00,228.04,191,active
SH_6298,MV_7751,TH_325,SC_221,2025-11-30,17:00:00,493.86,85,active
SH_6300,MV_420,TH_44,SC_409,2023-08-10,22:30:00,476.29,67,active
SH_6303,MV_663,TH_283,SC_921,2024-10-19,11:30:00,344.77,106,active
SH_6304,MV_654,TH_358,SC_888,2025-09-12,20:45:00,298.62,60,active
SH_6305,MV_5810,TH_38,SC_986,2023-01-15,22:45:00,294.96,179,active
SH_6308,MV_7801,TH_309,SC_149,2025-08-02,13:00:00,219.8,197,active
SH_6309,MV_6941,TH_423,SC_759,2024-01-25,21:30:00,469.82,82,active
SH_6310,MV_3334,TH_488,SC_399,2025-03-03,15:45:00,427.24,130,active
SH_6311,MV_5351,TH_192,SC_475,2025-05-14,14:15:00,487.38,155,active
SH_6312,MV_4800,TH_147,SC_79,2025-08-20,15:30:00,368.69,145,active
SH_6313,MV_8553,TH_497,SC_331,2025-07-11,22:30:00,303.63,88,active
SH_6315,MV_1254,TH_270,SC_408,2024-06-02,21:15:00,384.53,62,active
SH_6316,MV_8027,TH_37,SC_360,2024-10-20,10:00:00,323.07,176,active
SH_6317,MV_8689,TH_379,SC_186,2025-11-07,15:30:00,289.95,127,active
SH_6318,MV_759,TH_376,SC_950,2023-08-02,20:30:00,303.91,161,active
SH_6319,MV_3918,TH_371,SC_561,2023-05-02,14:15:00,279.5,196,active
SH_6320,MV_4320,TH_374,SC_111,2024-09-27,17:45:00,491.95,148,active
SH_6321,MV_5939,TH_243,SC_988,2024-11-09,21:00:00,335.88,102,active
SH_6322,MV_3094,TH_293,SC_277,2024-05-29,15:00:00,437.43,182,active
SH_6323,MV_4281,TH_135,SC_934,2024-12-11,14:00:00,391.71,134,active
SH_6324,MV_8577,TH_485,SC_867,2024-11-22,15:15:00,309.66,121,active
SH_6325,MV_5465,TH_427,SC_589,2023-06-14,17:30:00,417.26,184,active
SH_6326,MV_4956,TH_337,SC_956,2025-03-05,21:15:00,229.42,116,active
SH_6327,MV_2879,TH_487,SC_725,2023-01-23,10:00:00,364.83,111,active
SH_6328,MV_4260,TH_14,SC_90,2023-12-04,14:45:00,174.15,163,active
SH_6329,MV_1433,TH_182,SC_361,2025-12-16,18:00:00,421.07,186,active
SH_6330,MV_191,TH_202,SC_233,2025-08-19,19:15:00,151.62,72,active
SH_6331,MV_8656,TH_177,SC_333,2024-07-26,14:30:00,300.38,102,active
SH_6332,MV_9271,TH_451,SC_234,2024-01-26,21:15:00,455.62,78,active
SH_6333,MV_2105,TH_447,SC_979,2024-04-28,13:15:00,346.68,194,active
SH_6334,MV_108,TH_387,SC_712,2023-02-20,18:00:00,375.65,118,active
SH_6335,MV_9579,TH_68,SC_910,2023-01-07,20:45:00,261.71,78,active
SH_6336,MV_2326,TH_30,SC_407,2025-05-13,10:15:00,367.55,127,active
SH_6337,MV_4912,TH_214,SC_710,2023-03-05,10:15:00,296.8,80,active
SH_6338,MV_9677,TH_277,SC_598,2025-07-05,13:00:00,223.9,124,active
SH_6339,MV_7687,TH_69,SC_146,2024-11-16,15:15:00,240.4,177,active
SH_6340,MV_1793,TH_330,SC_129,2025-11-04,22:15:00,245.93,57,active
SH_6341,MV_242,TH_119,SC_87,2024-01-10,13:30:00,306.11,171,active
SH_6342,MV_5239,TH_258,SC_597,2023-05-28,21:30:00,441.19,55,active
SH_6343,MV_6400,TH_101,SC_373,2025-09-22,17:00:00,296.8,86,active
SH_6345,MV_9619,TH_162,SC_167,2024-06-13,18:30:00,427.88,198,active
SH_6346,MV_5391,TH_398,SC_941,2024-04-28,10:00:00,395.14,142,active
SH_6347,MV_5098,TH_126,SC_390,2024-09-13,22:45:00,387.41,84,active
SH_6348,MV_7110,TH_41,SC_560,2024-09-29,11:30:00,410.36,116,active
SH_6349,MV_6422,TH_208,SC_516,2025-06-18,12:00:00,228.14,96,active
SH_6350,MV_8058,TH_333,SC_650,2023-07-14,18:45:00,468.06,68,active
SH_6351,MV_1973,TH_187,SC_56,2024-01-20,18:00:00,277.73,68,active
SH_6352,MV_5392,TH_22,SC_668,2024-11-09,16:45:00,191.33,87,active
SH_6353,MV_8250,TH_329,SC_968,2025-12-09,20:00:00,421.07,73,active
SH_6354,MV_6142,TH_450,SC_704,2023-01-29,16:45:00,202.57,54,active
SH_6355,MV_5298,TH_499,SC_654,2024-01-10,14:45:00,217.6,94,active
SH_6356,MV_4894,TH_196,SC_567,2025-09-22,21:15:00,261.0,79,active
SH_6357,MV_5274,TH_236,SC_399,2025-01-03,21:30:00,354.14,136,active
SH_6358,MV_4522,TH_480,SC_92,2025-08-17,21:30:00,278.96,147,active
SH_6359,MV_8173,TH_376,SC_321,2025-05-04,12:45:00,293.06,110,active
SH_6360,MV_510,TH_16,SC_122,2024-12-14,17:30:00,462.63,182,active
SH_6361,MV_3119,TH_419,SC_422,2025-02-01,17:00:00,333.02,179,active
SH_6362,MV_5157,TH_58,SC_879,2024-11-17,21:00:00,476.47,113,active
SH_6363,MV_8749,TH_234,SC_628,2024-06-06,15:00:00,382.58,145,active
SH_6364,MV_9083,TH_188,SC_63,2025-09-08,14:45:00,288.73,153,active
SH_6365,MV_4784,TH_430,SC_648,2024-07-14,13:45:00,290.77,127,active
SH_6366,MV_4765,TH_12,SC_213,2024-04-26,15:00:00,359.46,98,active
SH_6367,MV_5695,TH_334,SC_2,2024-10-20,14:00:00,303.53,133,active
SH_6368,MV_9455,TH_136,SC_849,2023-01-23,17:00:00,343.23,139,active
SH_6369,MV_3554,TH_214,SC_693,2023-01-03,18:45:00,452.35,175,active
SH_6370,MV_1855,TH_401,SC_213,2025-06-21,21:00:00,360.46,193,active
SH_6371,MV_5078,TH_111,SC_620,2024-02-26,16:45:00,233.23,196,active
SH_6372,MV_2002,TH_297,SC_846,2025-12-25,11:00:00,446.18,110,active
SH_6374,MV_3659,TH_100,SC_154,2025-05-28,14:00:00,280.29,99,active
SH_6375,MV_6593,TH_5,SC_257,2024-05-22,15:30:00,436.5,59,active
SH_6376,MV_5044,TH_143,SC_73,2024-01-12,19:00:00,340.1,58,active
SH_6377,MV_7898,TH_470,SC_345,2024-06-08,16:45:00,431.06,155,active
SH_6378,MV_3235,TH_304,SC_938,2025-08-25,21:15:00,439.3,110,active
SH_6379,MV_1125,TH_201,SC_997,2024-12-06,17:00:00,404.61,181,active
SH_6381,MV_5447,TH_335,SC_138,2025-12-05,11:00:00,390.92,153,active
SH_6382,MV_2273,TH_149,SC_501,2024-10-20,17:00:00,414.56,81,active
SH_6383,MV_9558,TH_282,SC_541,2024-03-22,19:30:00,219.71,103,active
SH_6384,MV_5370,TH_263,SC_899,2024-10-30,21:45:00,480.2,160,active
SH_6385,MV_1815,TH_225,SC_611,2023-04-06,16:45:00,405.44,164,active
SH_6386,MV_1289,TH_65,SC_110,2025-08-07,16:45:00,339.95,106,active
SH_6387,MV_8117,TH_319,SC_862,2023-10-06,18:45:00,160.97,164,active
SH_6388,MV_6302,TH_94,SC_314,2025-01-23,12:15:00,211.65,154,active
SH_6389,MV_877,TH_6,SC_335,2023-07-18,22:15:00,174.57,84,active
SH_6390,MV_1133,TH_221,SC_322,2025-11-30,11:30:00,329.7,63,active
SH_6391,MV_5599,TH_141,SC_133,2023-05-30,17:30:00,246.98,184,active
SH_6392,MV_1921,TH_168,SC_79,2024-02-03,18:30:00,185.71,118,active
SH_6393,MV_8870,TH_178,SC_118,2025-01-30,14:45:00,460.61,77,active
SH_6395,MV_1263,TH_302,SC_172,2025-10-31,19:00:00,244.82,152,active
SH_6396,MV_552,TH_213,SC_93,2024-07-10,22:00:00,427.29,77,active
SH_6399,MV_6709,TH_348,SC_914,2024-06-19,10:15:00,367.22,91,active
SH_6400,MV_4925,TH_383,SC_925,2025-05-05,13:30:00,383.9,121,active
SH_6401,MV_4847,TH_39,SC_494,2025-02-03,15:45:00,229.6,130,active
SH_6402,MV_6359,TH_225,SC_160,2024-12-07,18:45:00,167.88,91,active
SH_6403,MV_9264,TH_312,SC_198,2024-10-19,21:00:00,303.81,175,active
SH_6404,MV_2751,TH_334,SC_665,2025-02-08,12:45:00,225.93,181,active
SH_6405,MV_8010,TH_210,SC_143,2024-08-12,16:45:00,313.22,199,active
SH_6406,MV_5932,TH_393,SC_194,2025-04-25,21:45:00,384.83,190,active
SH_6407,MV_8209,TH_329,SC_444,2023-07-12,22:30:00,457.86,161,active
SH_6408,MV_832,TH_405,SC_574,2023-01-08,20:15:00,331.62,156,active
SH_6409,MV_4832,TH_342,SC_27,2023-10-14,15:30:00,167.63,174,active
SH_6410,MV_4196,TH_414,SC_192,2025-07-08,22:45:00,401.89,106,active
SH_6411,MV_732,TH_14,SC_504,2024-07-05,10:00:00,252.45,109,active
SH_6412,MV_1849,TH_206,SC_857,2023-05-11,16:15:00,209.08,111,active
SH_6414,MV_6534,TH_6,SC_35,2024-11-08,18:15:00,497.96,93,active
SH_6415,MV_6037,TH_56,SC_331,2024-04-15,12:15:00,336.66,179,active
SH_6416,MV_1427,TH_153,SC_935,2024-11-22,18:45:00,482.3,61,active
SH_6417,MV_4812,TH_418,SC_42,2023-09-16,12:15:00,269.77,120,active
SH_6418,MV_4152,TH_204,SC_311,2025-03-16,15:45:00,265.32,53,active
SH_6419,MV_2169,TH_124,SC_56,2023-07-10,16:00:00,299.83,176,active
SH_6422,MV_8476,TH_303,SC_655,2023-04-27,16:15:00,166.23,138,active
SH_6423,MV_7033,TH_184,SC_203,2024-04-29,10:00:00,454.25,127,active
SH_6424,MV_2267,TH_256,SC_572,2025-12-06,11:00:00,415.11,122,active
SH_6425,MV_4217,TH_376,SC_152,2023-11-11,20:30:00,192.75,135,active
SH_6426,MV_905,TH_375,SC_650,2025-03-05,17:00:00,395.23,131,active
SH_6427,MV_6134,TH_202,SC_946,2023-09-13,19:15:00,286.19,86,active
SH_6428,MV_3664,TH_415,SC_180,2024-04-29,22:45:00,431.9,70,active
SH_6430,MV_2815,TH_468,SC_128,2024-01-05,20:45:00,324.23,96,active
SH_6431,MV_3984,TH_136,SC_509,2025-04-14,22:30:00,173.31,100,active
SH_6432,MV_9592,TH_168,SC_403,2024-01-04,22:15:00,486.67,106,active
SH_6433,MV_5842,TH_16,SC_349,2023-02-07,21:15:00,436.95,142,active
SH_6434,MV_6667,TH_206,SC_447,2023-05-29,19:00:00,293.62,192,active
SH_6435,MV_1853,TH_403,SC_131,2025-04-25,11:45:00,476.16,143,active
SH_6436,MV_6327,TH_261,SC_332,2023-12-04,13:00:00,347.48,88,active
SH_6437,MV_3386,TH_214,SC_524,2025-01-22,19:30:00,431.81,177,active
SH_6438,MV_4480,TH_340,SC_416,2024-06-05,21:30:00,351.31,130,active
SH_6439,MV_8101,TH_387,SC_72,2025-06-08,11:00:00,203.49,88,active
SH_6440,MV_2987,TH_192,SC_66,2024-07-27,16:15:00,379.99,120,active
SH_6441,MV_9492,TH_321,SC_244,2024-06-10,12:45:00,157.57,194,active
SH_6442,MV_9678,TH_183,SC_518,2023-11-28,22:45:00,150.87,145,active
SH_6443,MV_5080,TH_10,SC_957,2025-06-20,12:15:00,214.76,104,active
SH_6444,MV_1638,TH_360,SC_379,2025-05-20,21:00:00,422.86,180,active
SH_6446,MV_5481,TH_6,SC_211,2023-09-25,10:30:00,202.34,71,active
SH_6447,MV_5136,TH_363,SC_372,2025-11-29,22:00:00,263.29,157,active
SH_6448,MV_4693,TH_412,SC_94,2024-01-23,16:00:00,291.95,155,active
SH_6449,MV_2129,TH_151,SC_206,2024-08-21,21:00:00,407.89,64,active
SH_6451,MV_8720,TH_208,SC_884,2024-05-12,17:00:00,167.03,155,active
SH_6452,MV_2921,TH_371,SC_952,2023-11-08,10:00:00,432.34,130,active
SH_6453,MV_120,TH_484,SC_774,2024-01-13,13:15:00,163.91,78,active
SH_6454,MV_5986,TH_480,SC_8,2023-04-23,12:15:00,308.82,91,active
SH_6455,MV_9308,TH_292,SC_350,2025-11-18,19:15:00,386.49,142,active
SH_6458,MV_4829,TH_427,SC_884,2023-07-21,12:15:00,459.22,100,active
SH_6459,MV_5696,TH_463,SC_509,2025-12-10,15:15:00,245.72,124,active
SH_6460,MV_221,TH_489,SC_175,2025-08-08,22:30:00,206.72,78,active
SH_6461,MV_7761,TH_299,SC_658,2024-04-09,15:45:00,288.74,154,active
SH_6462,MV_2792,TH_15,SC_18,2024-01-04,13:45:00,298.57,96,active
SH_6463,MV_8999,TH_339,SC_167,2023-03-29,17:00:00,371.0,135,active
SH_6464,MV_7743,TH_394,SC_611,2025-11-02,19:30:00,428.0,166,active
SH_6465,MV_6649,TH_88,SC_22,2023-10-18,14:30:00,244.74,112,active
SH_6466,MV_721,TH_231,SC_125,2024-03-22,18:45:00,493.67,71,active
SH_6467,MV_6603,TH_331,SC_314,2023-09-21,12:15:00,474.57,123,active
SH_6468,MV_8206,TH_156,SC_567,2024-07-04,13:45:00,416.81,100,active
SH_6469,MV_6224,TH_115,SC_50,2023-01-07,16:00:00,271.36,135,active
SH_6470,MV_328,TH_188,SC_50,2023-03-20,19:15:00,180.84,56,active
SH_6471,MV_8631,TH_340,SC_753,2025-02-12,20:45:00,309.02,53,active
SH_6472,MV_6192,TH_332,SC_978,2023-09-19,19:15:00,242.6,155,active
SH_6473,MV_7599,TH_105,SC_536,2024-08-05,13:00:00,178.6,104,active
SH_6474,MV_1223,TH_231,SC_563,2025-08-08,22:45:00,253.52,182,active
SH_6475,MV_8586,TH_446,SC_756,2023-05-23,21:00:00,174.97,80,active
SH_6476,MV_3688,TH_42,SC_366,2024-09-23,22:30:00,229.46,101,active
SH_6477,MV_5803,TH_68,SC_538,2024-03-18,15:00:00,247.0,133,active
SH_6478,MV_2121,TH_260,SC_989,2025-03-23,12:00:00,282.84,77,active
SH_6479,MV_7833,TH_492,SC_824,2023-07-30,17:30:00,262.79,78,active
SH_6481,MV_4225,TH_112,SC_515,2023-06-30,15:00:00,257.1,194,active
SH_6482,MV_7858,TH_61,SC_415,2024-01-12,14:45:00,358.08,189,active
SH_6483,MV_5702,TH_165,SC_610,2025-07-14,22:45:00,164.99,55,active
SH_6484,MV_2989,TH_182,SC_978,2023-04-05,18:15:00,442.52,160,active
SH_6485,MV_7836,TH_166,SC_317,2025-07-01,20:45:00,420.02,126,active
SH_6486,MV_2093,TH_243,SC_234,2024-04-21,22:45:00,469.95,84,active
SH_6487,MV_2588,TH_22,SC_415,2023-11-05,14:30:00,170.57,198,active
SH_6488,MV_6189,TH_409,SC_312,2025-07-13,19:30:00,242.28,117,active
SH_6489,MV_167,TH_301,SC_301,2025-10-26,18:30:00,426.94,108,active
SH_6490,MV_106,TH_372,SC_55,2023-06-18,13:15:00,220.32,167,active
SH_6491,MV_1355,TH_166,SC_41,2024-08-31,10:45:00,263.52,100,active
SH_6492,MV_2366,TH_179,SC_152,2023-02-07,17:00:00,261.06,160,active
SH_6493,MV_40,TH_272,SC_675,2025-05-14,22:30:00,353.32,115,active
SH_6494,MV_8637,TH_327,SC_90,2025-04-18,15:15:00,403.76,161,active
SH_6495,MV_5658,TH_373,SC_308,2025-03-09,11:15:00,311.47,82,active
SH_6496,MV_5526,TH_18,SC_934,2025-04-05,10:30:00,283.06,170,active
SH_6497,MV_6735,TH_113,SC_387,2025-11-10,18:00:00,181.12,136,active
SH_6499,MV_4822,TH_453,SC_79,2023-12-09,18:30:00,383.82,175,active
SH_6500,MV_4162,TH_380,SC_542,2025-06-07,18:00:00,475.76,193,active
SH_6501,MV_1957,TH_396,SC_562,2024-02-28,19:45:00,244.84,88,active
SH_6502,MV_5262,TH_278,SC_295,2025-11-06,22:45:00,330.43,159,active
SH_6503,MV_7033,TH_247,SC_754,2025-01-12,13:00:00,227.59,160,active
SH_6504,MV_4591,TH_89,SC_73,2024-09-28,18:00:00,373.78,141,active
SH_6505,MV_7625,TH_139,SC_544,2023-10-11,18:15:00,457.12,66,active
SH_6506,MV_5734,TH_451,SC_529,2025-10-13,15:15:00,442.97,129,active
SH_6507,MV_5089,TH_194,SC_972,2024-12-25,12:45:00,197.59,67,active
SH_6508,MV_1040,TH_97,SC_964,2023-07-19,22:15:00,488.23,168,active
SH_6509,MV_119,TH_40,SC_761,2025-10-26,16:45:00,279.6,134,active
SH_6510,MV_8286,TH_139,SC_83,2024-06-24,13:00:00,312.31,68,active
SH_6511,MV_2894,TH_478,SC_332,2023-05-21,14:45:00,395.68,122,active
SH_6512,MV_7825,TH_53,SC_898,2024-06-22,17:00:00,339.66,191,active
SH_6513,MV_8299,TH_197,SC_194,2024-03-25,18:30:00,433.47,149,active
SH_6514,MV_309,TH_214,SC_375,2024-03-14,15:00:00,162.49,97,active
SH_6515,MV_3417,TH_194,SC_61,2025-12-20,21:45:00,353.53,166,active
SH_6516,MV_925,TH_216,SC_46,2024-06-13,21:15:00,209.66,93,active
SH_6517,MV_1345,TH_211,SC_521,2024-02-26,14:15:00,382.05,62,active
SH_6518,MV_4766,TH_336,SC_863,2023-06-13,16:30:00,364.92,70,active
SH_6519,MV_4881,TH_54,SC_864,2025-10-07,14:30:00,358.75,145,active
SH_6520,MV_7941,TH_379,SC_403,2023-11-13,18:45:00,490.63,89,active
SH_6521,MV_8695,TH_412,SC_444,2023-04-09,17:15:00,186.36,141,active
SH_6522,MV_7418,TH_25,SC_908,2025-07-18,15:00:00,418.56,181,active
SH_6523,MV_1222,TH_102,SC_721,2025-08-03,14:15:00,349.96,53,active
SH_6524,MV_594,TH_438,SC_349,2025-06-15,20:45:00,426.38,57,active
SH_6527,MV_5194,TH_291,SC_738,2025-01-06,12:30:00,406.71,168,active
SH_6529,MV_1809,TH_13,SC_332,2023-07-15,18:30:00,281.15,63,active
SH_6530,MV_8716,TH_366,SC_938,2024-10-10,15:30:00,304.91,102,active
SH_6532,MV_122,TH_306,SC_740,2025-11-28,13:45:00,325.26,95,active
SH_6533,MV_9634,TH_404,SC_640,2025-02-10,10:30:00,479.99,159,active
SH_6534,MV_567,TH_490,SC_288,2025-11-14,13:30:00,171.72,98,active
SH_6537,MV_782,TH_356,SC_36,2024-12-30,21:00:00,305.95,124,active
SH_6538,MV_8310,TH_29,SC_121,2025-05-20,12:00:00,493.84,62,active
SH_6539,MV_6702,TH_444,SC_145,2023-06-23,17:30:00,251.94,159,active
SH_6540,MV_3024,TH_260,SC_137,2024-07-07,18:45:00,374.08,88,active
SH_6541,MV_389,TH_192,SC_272,2025-07-04,16:15:00,235.34,124,active
SH_6542,MV_8254,TH_90,SC_358,2023-02-23,18:30:00,216.8,141,active
SH_6543,MV_9675,TH_247,SC_317,2025-03-24,19:15:00,470.28,118,active
SH_6544,MV_382,TH_105,SC_520,2025-01-09,17:00:00,216.59,102,active
SH_6545,MV_8155,TH_490,SC_709,2023-11-07,11:30:00,402.92,66,active
SH_6546,MV_291,TH_351,SC_349,2023-04-22,16:15:00,434.97,65,active
SH_6547,MV_1987,TH_365,SC_690,2023-03-19,12:30:00,358.34,136,active
SH_6548,MV_7425,TH_103,SC_331,2025-10-16,21:00:00,428.39,186,active
SH_6549,MV_4254,TH_198,SC_579,2025-07-29,14:45:00,287.64,197,active
SH_6550,MV_1814,TH_293,SC_313,2023-07-08,22:15:00,200.05,68,active
SH_6551,MV_2392,TH_365,SC_174,2024-08-19,18:45:00,372.5,160,active
SH_6552,MV_2100,TH_319,SC_673,2024-09-25,21:00:00,182.32,195,active
SH_6553,MV_9160,TH_395,SC_286,2023-08-14,20:45:00,279.27,127,active
SH_6554,MV_6236,TH_310,SC_136,2025-05-22,19:00:00,329.52,53,active
SH_6555,MV_8069,TH_393,SC_674,2025-12-03,15:30:00,198.77,56,active
SH_6556,MV_1877,TH_149,SC_20,2024-05-30,22:15:00,428.46,117,active
SH_6557,MV_9963,TH_382,SC_271,2025-10-25,21:45:00,348.2,110,active
SH_6559,MV_6271,TH_88,SC_783,2023-03-02,21:45:00,397.51,140,active
SH_6560,MV_3498,TH_393,SC_689,2024-03-22,12:00:00,440.82,89,active
SH_6561,MV_8534,TH_170,SC_732,2024-10-15,15:30:00,331.15,91,active
SH_6562,MV_6343,TH_55,SC_628,2024-08-04,10:45:00,229.78,151,active
SH_6563,MV_8679,TH_392,SC_405,2023-12-22,21:45:00,361.58,108,active
SH_6564,MV_3208,TH_28,SC_13,2023-08-21,21:30:00,360.47,69,active
SH_6565,MV_6872,TH_303,SC_227,2025-05-17,14:30:00,298.84,148,active
SH_6566,MV_177,TH_106,SC_581,2023-12-03,19:45:00,409.05,69,active
SH_6568,MV_2338,TH_136,SC_815,2023-03-31,16:15:00,473.83,93,active
SH_6569,MV_48,TH_463,SC_148,2023-03-14,13:00:00,341.27,182,active
SH_6570,MV_8233,TH_390,SC_42,2023-05-31,20:15:00,161.13,177,active
SH_6571,MV_3106,TH_227,SC_324,2025-09-19,21:00:00,461.66,161,active
SH_6572,MV_7264,TH_270,SC_496,2024-11-10,16:45:00,240.35,132,active
SH_6573,MV_9206,TH_361,SC_381,2024-05-09,10:00:00,189.86,185,active
SH_6574,MV_2701,TH_182,SC_560,2025-05-26,15:45:00,391.08,86,active
SH_6575,MV_4516,TH_392,SC_138,2023-11-04,12:45:00,241.45,187,active
SH_6576,MV_8118,TH_337,SC_89,2025-11-22,11:30:00,327.67,144,active
SH_6577,MV_6826,TH_60,SC_256,2023-12-17,20:30:00,275.37,105,active
SH_6578,MV_2138,TH_359,SC_610,2025-07-05,21:15:00,498.93,75,active
SH_6579,MV_5470,TH_30,SC_918,2023-10-22,12:45:00,316.56,112,active
SH_6580,MV_1989,TH_268,SC_969,2023-12-09,18:15:00,274.78,64,active
SH_6581,MV_7443,TH_101,SC_740,2025-02-14,19:45:00,157.81,163,active
SH_6582,MV_7951,TH_145,SC_823,2024-06-13,11:15:00,342.92,153,active
SH_6583,MV_2085,TH_125,SC_617,2024-12-22,14:00:00,239.21,175,active
SH_6584,MV_3925,TH_152,SC_359,2025-02-14,21:30:00,164.95,135,active
SH_6585,MV_110,TH_474,SC_612,2025-09-30,17:15:00,370.79,111,active
SH_6586,MV_505,TH_120,SC_30,2024-07-29,20:00:00,264.55,50,active
SH_6587,MV_9961,TH_242,SC_934,2024-05-16,10:45:00,225.85,115,active
SH_6588,MV_892,TH_136,SC_562,2025-02-15,16:30:00,154.79,185,active
SH_6589,MV_7087,TH_439,SC_36,2025-12-24,22:30:00,297.4,167,active
SH_6590,MV_3845,TH_230,SC_352,2023-04-29,11:15:00,163.96,167,active
SH_6591,MV_5672,TH_280,SC_68,2025-09-19,18:45:00,220.19,199,active
SH_6592,MV_7660,TH_432,SC_40,2025-11-17,21:30:00,326.15,50,active
