theater_id,brand_id,name,location,city,state
TH_5564,BR_4,Miraj Cinemas,Ajmer 9,Ajmer,Rajasthan
TH_5565,BR_1,Carnival Cinemas,Jodhpur 128,Jodhpur,Rajasthan
TH_5566,BR_1,Carnival Cinemas,Bhagalpur 469,Bhagalpur,Bihar
TH_5567,BR_4,Miraj Cinemas,Mysore 367,Mysore,Karnataka
TH_5568,BR_3,INOX,Belgaum 189,Belgaum,Karnataka
TH_5569,BR_5,PVR Cinemas,Kota 160,Kota,Rajasthan
TH_5570,BR_6,Wave Cinemas,Bangalore 120,Bangalore,Karnataka
TH_5571,BR_2,Cinepolis,Kanpur 142,Kanpur,Uttar Pradesh
TH_5572,BR_5,PVR Cinemas,Bhopal 161,Bhopal,Madhya Pradesh
TH_5573,BR_1,Carnival Cinemas,Durgapur 312,Durgapur,West Bengal
TH_5574,BR_4,Miraj Cinemas,Patna 174,Patna,Bihar
TH_5575,BR_2,Cinepolis,Patna 401,Patna,Bihar
TH_5576,BR_6,Wave Cinemas,Varanasi 79,Varanasi,Uttar Pradesh
TH_5577,BR_5,PVR Cinemas,Vadodara 228,Vadodara,Gujarat
TH_5578,BR_4,Miraj Cinemas,Belgaum 84,Belgaum,Karnataka
TH_5579,BR_5,PVR Cinemas,Muzaffarpur 405,Muzaffarpur,Bihar
TH_5580,BR_3,INOX,Hubli 306,Hubli,Karnataka
TH_5581,BR_3,INOX,Purnia 416,Purnia,Bihar
TH_5582,BR_5,PVR Cinemas,Kolkata 322,Kolkata,West Bengal
TH_5583,BR_2,Cinepolis,Durgapur 341,Durgapur,West Bengal
TH_5584,BR_2,Cinepolis,Agra 105,Agra,Uttar Pradesh
TH_5585,BR_3,INOX,Vadodara 229,Vadodara,Gujarat
TH_5586,BR_2,Cinepolis,Patna 473,Patna,Bihar
TH_5587,BR_6,Wave Cinemas,Purnia 144,Purnia,Bihar
TH_5588,BR_3,INOX,Meerut 169,Meerut,Uttar Pradesh
TH_5589,BR_4,Miraj Cinemas,Bhopal 41,Bhopal,Madhya Pradesh
TH_5590,BR_3,INOX,Ahmedabad 500,Ahmedabad,Gujarat
TH_5591,BR_4,Miraj Cinemas,Bathinda 500,Bathinda,Punjab
TH_5592,BR_2,Cinepolis,Agra 346,Agra,Uttar Pradesh
TH_5593,BR_1,Carnival Cinemas,Tiruchirappalli 38,Tiruchirappalli,Tamil Nadu
TH_5594,BR_5,PVR Cinemas,Bhopal 340,Bhopal,Madhya Pradesh
TH_5595,BR_1,Carnival Cinemas,Surat 234,Surat,Gujarat
TH_5596,BR_1,Carnival Cinemas,Patna 131,Patna,Bihar
TH_5597,BR_3,INOX,Nagpur 197,Nagpur,Maharashtra
TH_5598,BR_6,Wave Cinemas,Mangalore 111,Mangalore,Karnataka
TH_5599,BR_6,Wave Cinemas,Nashik 100,Nashik,Maharashtra
TH_5600,BR_3,INOX,Mysore 463,Mysore,Karnataka
TH_5601,BR_6,Wave Cinemas,Ajmer 149,Ajmer,Rajasthan
TH_5602,BR_4,Miraj Cinemas,Patna 88,Patna,Bihar
TH_5603,BR_3,INOX,Jodhpur 158,Jodhpur,Rajasthan
TH_5604,BR_1,Carnival Cinemas,Pune 279,Pune,Maharashtra
TH_5605,BR_4,Miraj Cinemas,Coimbatore 356,Coimbatore,Tamil Nadu
TH_5606,BR_1,Carnival Cinemas,Kolkata 465,Kolkata,West Bengal
TH_5607,BR_6,Wave Cinemas,Bhavnagar 41,Bhavnagar,Gujarat
TH_5608,BR_6,Wave Cinemas,Mangalore 301,Mangalore,Karnataka
TH_5609,BR_4,Miraj Cinemas,Amritsar 131,Amritsar,Punjab
TH_5610,BR_5,PVR Cinemas,Kota 116,Kota,Rajasthan
TH_5611,BR_3,INOX,Nashik 471,Nashik,Maharashtra
TH_5612,BR_6,Wave Cinemas,Ahmedabad 53,Ahmedabad,Gujarat
TH_5613,BR_1,Carnival Cinemas,Ludhiana 109,Ludhiana,Punjab
TH_5614,BR_2,Cinepolis,Patiala 381,Patiala,Punjab
TH_5615,BR_2,Cinepolis,Hubli 271,Hubli,Karnataka
TH_5616,BR_4,Miraj Cinemas,Ajmer 40,Ajmer,Rajasthan
TH_5617,BR_4,Miraj Cinemas,Kota 240,Kota,Rajasthan
TH_5618,BR_6,Wave Cinemas,Madurai 133,Madurai,Tamil Nadu
TH_5619,BR_4,Miraj Cinemas,Nagpur 151,Nagpur,Maharashtra
TH_5620,BR_1,Carnival Cinemas,Durgapur 183,Durgapur,West Bengal
TH_5621,BR_4,Miraj Cinemas,Patna 138,Patna,Bihar
TH_5622,BR_4,Miraj Cinemas,Jaipur 52,Jaipur,Rajasthan
TH_5623,BR_3,INOX,Belgaum 207,Belgaum,Karnataka
TH_5624,BR_4,Miraj Cinemas,Bathinda 214,Bathinda,Punjab
TH_5625,BR_2,Cinepolis,Coimbatore 257,Coimbatore,Tamil Nadu
TH_5626,BR_3,INOX,Rajkot 466,Rajkot,Gujarat
TH_5627,BR_1,Carnival Cinemas,Bhavnagar 306,Bhavnagar,Gujarat
TH_5628,BR_5,PVR Cinemas,Meerut 101,Meerut,Uttar Pradesh
TH_5629,BR_5,PVR Cinemas,Bathinda 340,Bathinda,Punjab
TH_5630,BR_4,Miraj Cinemas,Mumbai 54,Mumbai,Maharashtra
TH_5631,BR_4,Miraj Cinemas,Vadodara 309,Vadodara,Gujarat
TH_5632,BR_2,Cinepolis,Chennai 385,Chennai,Tamil Nadu
TH_5633,BR_2,Cinepolis,Gaya 92,Gaya,Bihar
TH_5634,BR_1,Carnival Cinemas,Agra 388,Agra,Uttar Pradesh
TH_5635,BR_5,PVR Cinemas,Mysore 112,Mysore,Karnataka
TH_5636,BR_2,Cinepolis,Jabalpur 307,Jabalpur,Madhya Pradesh
TH_5637,BR_3,INOX,Amritsar 441,Amritsar,Punjab
TH_5638,BR_4,Miraj Cinemas,Udaipur 31,Udaipur,Rajasthan
TH_5639,BR_6,Wave Cinemas,Bhopal 459,Bhopal,Madhya Pradesh
TH_5640,BR_4,Miraj Cinemas,Indore 353,Indore,Madhya Pradesh
TH_5641,BR_1,Carnival Cinemas,Bhagalpur 86,Bhagalpur,Bihar
TH_5642,BR_6,Wave Cinemas,Mysore 91,Mysore,Karnataka
TH_5643,BR_1,Carnival Cinemas,Gaya 265,Gaya,Bihar
TH_5644,BR_5,PVR Cinemas,Tiruchirappalli 195,Tiruchirappalli,Tamil Nadu
TH_5645,BR_4,Miraj Cinemas,Jalandhar 41,Jalandhar,Punjab
TH_5646,BR_4,Miraj Cinemas,Belgaum 210,Belgaum,Karnataka
TH_5647,BR_1,Carnival Cinemas,Chennai 406,Chennai,Tamil Nadu
TH_5648,BR_6,Wave Cinemas,Coimbatore 148,Coimbatore,Tamil Nadu
TH_5649,BR_1,Carnival Cinemas,Bathinda 336,Bathinda,Punjab
TH_5650,BR_3,INOX,Pune 127,Pune,Maharashtra
TH_5651,BR_4,Miraj Cinemas,Belgaum 416,Belgaum,Karnataka
TH_5652,BR_1,Carnival Cinemas,Purnia 380,Purnia,Bihar
TH_5653,BR_1,Carnival Cinemas,Patiala 400,Patiala,Punjab
TH_5654,BR_3,INOX,Kota 22,Kota,Rajasthan
TH_5655,BR_1,Carnival Cinemas,Udaipur 451,Udaipur,Rajasthan
TH_5656,BR_1,Carnival Cinemas,Patiala 409,Patiala,Punjab
TH_5657,BR_3,INOX,Hubli 347,Hubli,Karnataka
TH_5658,BR_3,INOX,Howrah 484,Howrah,West Bengal
TH_5659,BR_4,Miraj Cinemas,Bhavnagar 142,Bhavnagar,Gujarat
TH_5660,BR_6,Wave Cinemas,Udaipur 149,Udaipur,Rajasthan
TH_5661,BR_1,Carnival Cinemas,Bangalore 171,Bangalore,Karnataka
TH_5662,BR_3,INOX,Vadodara 158,Vadodara,Gujarat
TH_5663,BR_5,PVR Cinemas,Jodhpur 271,Jodhpur,Rajasthan
TH_5664,BR_1,Carnival Cinemas,Howrah 324,Howrah,West Bengal
TH_5665,BR_2,Cinepolis,Kolkata 477,Kolkata,West Bengal
TH_5666,BR_5,PVR Cinemas,Meerut 107,Meerut,Uttar Pradesh
TH_5667,BR_5,PVR Cinemas,Jabalpur 365,Jabalpur,Madhya Pradesh
TH_5668,BR_6,Wave Cinemas,Bhavnagar 285,Bhavnagar,Gujarat
TH_5669,BR_5,PVR Cinemas,Thane 233,Thane,Maharashtra
TH_5670,BR_5,PVR Cinemas,Tiruchirappalli 354,Tiruchirappalli,Tamil Nadu
TH_5671,BR_6,Wave Cinemas,Purnia 56,Purnia,Bihar
TH_5672,BR_1,Carnival Cinemas,Agra 201,Agra,Uttar Pradesh
TH_5673,BR_1,Carnival Cinemas,Kolkata 366,Kolkata,West Bengal
TH_5674,BR_4,Miraj Cinemas,Meerut 221,Meerut,Uttar Pradesh
TH_5675,BR_6,Wave Cinemas,Tiruchirappalli 496,Tiruchirappalli,Tamil Nadu
TH_5676,BR_2,Cinepolis,Howrah 302,Howrah,West Bengal
TH_5677,BR_6,Wave Cinemas,Bhagalpur 295,Bhagalpur,Bihar
TH_5678,BR_4,Miraj Cinemas,Coimbatore 239,Coimbatore,Tamil Nadu
TH_5679,BR_6,Wave Cinemas,Siliguri 282,Siliguri,West Bengal
TH_5680,BR_6,Wave Cinemas,Bhopal 174,Bhopal,Madhya Pradesh
TH_5681,BR_1,Carnival Cinemas,Meerut 214,Meerut,Uttar Pradesh
TH_5682,BR_3,INOX,Varanasi 255,Varanasi,Uttar Pradesh
TH_5683,BR_3,INOX,Jabalpur 404,Jabalpur,Madhya Pradesh
TH_5684,BR_6,Wave Cinemas,Jalandhar 75,Jalandhar,Punjab
TH_5685,BR_3,INOX,Surat 389,Surat,Gujarat
TH_5686,BR_1,Carnival Cinemas,Nagpur 111,Nagpur,Maharashtra
TH_5687,BR_5,PVR Cinemas,Belgaum 400,Belgaum,Karnataka
TH_5688,BR_3,INOX,Ajmer 31,Ajmer,Rajasthan
TH_5689,BR_3,INOX,Indore 453,Indore,Madhya Pradesh
TH_5690,BR_1,Carnival Cinemas,Gwalior 447,Gwalior,Madhya Pradesh
TH_5691,BR_3,INOX,Purnia 331,Purnia,Bihar
TH_5692,BR_2,Cinepolis,Nagpur 473,Nagpur,Maharashtra
TH_5693,BR_6,Wave Cinemas,Ahmedabad 437,Ahmedabad,Gujarat
TH_5694,BR_3,INOX,Salem 359,Salem,Tamil Nadu
TH_5695,BR_4,Miraj Cinemas,Siliguri 247,Siliguri,West Bengal
TH_5696,BR_4,Miraj Cinemas,Thane 13,Thane,Maharashtra
TH_5697,BR_6,Wave Cinemas,Hubli 495,Hubli,Karnataka
TH_5698,BR_4,Miraj Cinemas,Durgapur 384,Durgapur,West Bengal
TH_5699,BR_4,Miraj Cinemas,Rajkot 177,Rajkot,Gujarat
TH_5700,BR_6,Wave Cinemas,Indore 345,Indore,Madhya Pradesh
TH_5701,BR_3,INOX,Kolkata 3,Kolkata,West Bengal
TH_5702,BR_2,Cinepolis,Chennai 84,Chennai,Tamil Nadu
TH_5703,BR_1,Carnival Cinemas,Ludhiana 20,Ludhiana,Punjab
TH_5704,BR_5,PVR Cinemas,Madurai 287,Madurai,Tamil Nadu
TH_5705,BR_4,Miraj Cinemas,Nagpur 79,Nagpur,Maharashtra
TH_5706,BR_1,Carnival Cinemas,Chennai 294,Chennai,Tamil Nadu
TH_5707,BR_2,Cinepolis,Varanasi 147,Varanasi,Uttar Pradesh
TH_5708,BR_1,Carnival Cinemas,Siliguri 161,Siliguri,West Bengal
TH_5709,BR_6,Wave Cinemas,Rajkot 40,Rajkot,Gujarat
TH_5710,BR_1,Carnival Cinemas,Amritsar 389,Amritsar,Punjab
TH_5711,BR_1,Carnival Cinemas,Amritsar 9,Amritsar,Punjab
TH_5712,BR_6,Wave Cinemas,Purnia 48,Purnia,Bihar
TH_5713,BR_2,Cinepolis,Jabalpur 143,Jabalpur,Madhya Pradesh
TH_5714,BR_5,PVR Cinemas,Rajkot 486,Rajkot,Gujarat
TH_5715,BR_3,INOX,Bhagalpur 184,Bhagalpur,Bihar
TH_5716,BR_1,Carnival Cinemas,Ahmedabad 490,Ahmedabad,Gujarat
TH_5717,BR_2,Cinepolis,Gwalior 340,Gwalior,Madhya Pradesh
TH_5718,BR_2,Cinepolis,Durgapur 235,Durgapur,West Bengal
TH_5719,BR_5,PVR Cinemas,Lucknow 411,Lucknow,Uttar Pradesh
TH_5720,BR_4,Miraj Cinemas,Jabalpur 329,Jabalpur,Madhya Pradesh
TH_5721,BR_2,Cinepolis,Rajkot 186,Rajkot,Gujarat
TH_5722,BR_3,INOX,Rajkot 384,Rajkot,Gujarat
TH_5723,BR_4,Miraj Cinemas,Thane 427,Thane,Maharashtra
TH_5724,BR_6,Wave Cinemas,Jabalpur 282,Jabalpur,Madhya Pradesh
TH_5725,BR_4,Miraj Cinemas,Siliguri 219,Siliguri,West Bengal
TH_5726,BR_2,Cinepolis,Ahmedabad 241,Ahmedabad,Gujarat
TH_5727,BR_1,Carnival Cinemas,Indore 104,Indore,Madhya Pradesh
TH_5728,BR_5,PVR Cinemas,Gaya 424,Gaya,Bihar
TH_5729,BR_2,Cinepolis,Durgapur 68,Durgapur,West Bengal
TH_5730,BR_2,Cinepolis,Agra 362,Agra,Uttar Pradesh
TH_5731,BR_6,Wave Cinemas,Salem 442,Salem,Tamil Nadu
TH_5732,BR_6,Wave Cinemas,Gaya 269,Gaya,Bihar
TH_5733,BR_6,Wave Cinemas,Ujjain 334,Ujjain,Madhya Pradesh
TH_5734,BR_6,Wave Cinemas,Lucknow 453,Lucknow,Uttar Pradesh
TH_5735,BR_1,Carnival Cinemas,Tiruchirappalli 25,Tiruchirappalli,Tamil Nadu
TH_5736,BR_2,Cinepolis,Bangalore 241,Bangalore,Karnataka
TH_5737,BR_5,PVR Cinemas,Amritsar 408,Amritsar,Punjab
TH_5738,BR_2,Cinepolis,Siliguri 120,Siliguri,West Bengal
TH_5739,BR_2,Cinepolis,Rajkot 123,Rajkot,Gujarat
TH_5740,BR_4,Miraj Cinemas,Bathinda 105,Bathinda,Punjab
TH_5741,BR_1,Carnival Cinemas,Hubli 466,Hubli,Karnataka
TH_5742,BR_4,Miraj Cinemas,Meerut 338,Meerut,Uttar Pradesh
TH_5743,BR_5,PVR Cinemas,Patna 151,Patna,Bihar
TH_5744,BR_3,INOX,Purnia 64,Purnia,Bihar
TH_5745,BR_5,PVR Cinemas,Amritsar 103,Amritsar,Punjab
TH_5746,BR_5,PVR Cinemas,Jaipur 194,Jaipur,Rajasthan
TH_5747,BR_3,INOX,Agra 246,Agra,Uttar Pradesh
TH_5748,BR_3,INOX,Howrah 288,Howrah,West Bengal
TH_5749,BR_1,Carnival Cinemas,Jaipur 74,Jaipur,Rajasthan
TH_5750,BR_4,Miraj Cinemas,Mangalore 93,Mangalore,Karnataka
TH_5751,BR_6,Wave Cinemas,Bangalore 250,Bangalore,Karnataka
TH_5752,BR_2,Cinepolis,Bhagalpur 3,Bhagalpur,Bihar
TH_5753,BR_2,Cinepolis,Gwalior 11,Gwalior,Madhya Pradesh
TH_5754,BR_3,INOX,Ujjain 409,Ujjain,Madhya Pradesh
TH_5755,BR_2,Cinepolis,Mangalore 26,Mangalore,Karnataka
TH_5756,BR_5,PVR Cinemas,Vadodara 161,Vadodara,Gujarat
TH_5757,BR_3,INOX,Kanpur 61,Kanpur,Uttar Pradesh
TH_5758,BR_5,PVR Cinemas,Rajkot 497,Rajkot,Gujarat
TH_5759,BR_2,Cinepolis,Ujjain 325,Ujjain,Madhya Pradesh
TH_5760,BR_4,Miraj Cinemas,Belgaum 428,Belgaum,Karnataka
TH_5761,BR_6,Wave Cinemas,Nashik 232,Nashik,Maharashtra
TH_5762,BR_4,Miraj Cinemas,Tiruchirappalli 426,Tiruchirappalli,Tamil Nadu
TH_5763,BR_2,Cinepolis,Hubli 29,Hubli,Karnataka
TH_5764,BR_5,PVR Cinemas,Ahmedabad 115,Ahmedabad,Gujarat
TH_5765,BR_4,Miraj Cinemas,Mumbai 6,Mumbai,Maharashtra
TH_5766,BR_5,PVR Cinemas,Coimbatore 213,Coimbatore,Tamil Nadu
TH_5767,BR_3,INOX,Nashik 16,Nashik,Maharashtra
TH_5768,BR_6,Wave Cinemas,Meerut 38,Meerut,Uttar Pradesh
TH_5769,BR_2,Cinepolis,Nashik 5,Nashik,Maharashtra
TH_5770,BR_2,Cinepolis,Bhavnagar 152,Bhavnagar,Gujarat
TH_5771,BR_6,Wave Cinemas,Agra 84,Agra,Uttar Pradesh
TH_5772,BR_2,Cinepolis,Surat 460,Surat,Gujarat
TH_5773,BR_5,PVR Cinemas,Patna 190,Patna,Bihar
TH_5774,BR_2,Cinepolis,Amritsar 14,Amritsar,Punjab
TH_5775,BR_3,INOX,Howrah 6,Howrah,West Bengal
TH_5776,BR_4,Miraj Cinemas,Rajkot 403,Rajkot,Gujarat
TH_5777,BR_3,INOX,Gwalior 481,Gwalior,Madhya Pradesh
TH_5778,BR_3,INOX,Udaipur 243,Udaipur,Rajasthan
TH_5779,BR_3,INOX,Patiala 170,Patiala,Punjab
TH_5780,BR_2,Cinepolis,Patiala 384,Patiala,Punjab
TH_5781,BR_4,Miraj Cinemas,Thane 4,Thane,Maharashtra
TH_5782,BR_2,Cinepolis,Belgaum 499,Belgaum,Karnataka
TH_5783,BR_5,PVR Cinemas,Thane 170,Thane,Maharashtra
TH_5784,BR_3,INOX,Chennai 107,Chennai,Tamil Nadu
TH_5785,BR_5,PVR Cinemas,Siliguri 443,Siliguri,West Bengal
TH_5786,BR_3,INOX,Jalandhar 59,Jalandhar,Punjab
TH_5787,BR_6,Wave Cinemas,Muzaffarpur 409,Muzaffarpur,Bihar
TH_5788,BR_2,Cinepolis,Howrah 34,Howrah,West Bengal
TH_5789,BR_5,PVR Cinemas,Vadodara 402,Vadodara,Gujarat
TH_5790,BR_6,Wave Cinemas,Kota 496,Kota,Rajasthan
TH_5791,BR_1,Carnival Cinemas,Rajkot 476,Rajkot,Gujarat
TH_5792,BR_5,PVR Cinemas,Kanpur 415,Kanpur,Uttar Pradesh
TH_5793,BR_3,INOX,Ludhiana 195,Ludhiana,Punjab
TH_5794,BR_3,INOX,Meerut 449,Meerut,Uttar Pradesh
TH_5795,BR_3,INOX,Bathinda 94,Bathinda,Punjab
TH_5796,BR_2,Cinepolis,Jabalpur 62,Jabalpur,Madhya Pradesh
TH_5797,BR_4,Miraj Cinemas,Udaipur 110,Udaipur,Rajasthan
TH_5798,BR_5,PVR Cinemas,Thane 440,Thane,Maharashtra
TH_5799,BR_5,PVR Cinemas,Durgapur 144,Durgapur,West Bengal
TH_5800,BR_4,Miraj Cinemas,Kota 371,Kota,Rajasthan
TH_5801,BR_2,Cinepolis,Pune 374,Pune,Maharashtra
TH_5802,BR_6,Wave Cinemas,Meerut 436,Meerut,Uttar Pradesh
TH_5803,BR_3,INOX,Salem 54,Salem,Tamil Nadu
TH_5804,BR_2,Cinepolis,Jaipur 393,Jaipur,Rajasthan
TH_5805,BR_3,INOX,Jalandhar 140,Jalandhar,Punjab
TH_5806,BR_2,Cinepolis,Agra 219,Agra,Uttar Pradesh
TH_5807,BR_2,Cinepolis,Jaipur 17,Jaipur,Rajasthan
TH_5808,BR_3,INOX,Mysore 131,Mysore,Karnataka
TH_5809,BR_2,Cinepolis,Coimbatore 448,Coimbatore,Tamil Nadu
TH_5810,BR_1,Carnival Cinemas,Muzaffarpur 183,Muzaffarpur,Bihar
TH_5811,BR_3,INOX,Udaipur 156,Udaipur,Rajasthan
TH_5812,BR_5,PVR Cinemas,Thane 209,Thane,Maharashtra
TH_5813,BR_4,Miraj Cinemas,Agra 404,Agra,Uttar Pradesh
TH_5814,BR_6,Wave Cinemas,Ajmer 381,Ajmer,Rajasthan
TH_5815,BR_2,Cinepolis,Bangalore 306,Bangalore,Karnataka
TH_5816,BR_5,PVR Cinemas,Ahmedabad 127,Ahmedabad,Gujarat
TH_5817,BR_5,PVR Cinemas,Pune 400,Pune,Maharashtra
TH_5818,BR_3,INOX,Patna 246,Patna,Bihar
TH_5819,BR_5,PVR Cinemas,Purnia 264,Purnia,Bihar
TH_5820,BR_4,Miraj Cinemas,Mumbai 383,Mumbai,Maharashtra
TH_5821,BR_5,PVR Cinemas,Rajkot 482,Rajkot,Gujarat
TH_5822,BR_3,INOX,Nagpur 367,Nagpur,Maharashtra
TH_5823,BR_6,Wave Cinemas,Kota 122,Kota,Rajasthan
TH_5824,BR_1,Carnival Cinemas,Indore 224,Indore,Madhya Pradesh
TH_5825,BR_5,PVR Cinemas,Nashik 167,Nashik,Maharashtra
TH_5826,BR_2,Cinepolis,Purnia 237,Purnia,Bihar
TH_5827,BR_6,Wave Cinemas,Surat 48,Surat,Gujarat
TH_5828,BR_1,Carnival Cinemas,Bathinda 295,Bathinda,Punjab
TH_5829,BR_1,Carnival Cinemas,Lucknow 122,Lucknow,Uttar Pradesh
TH_5830,BR_6,Wave Cinemas,Hubli 42,Hubli,Karnataka
TH_5831,BR_2,Cinepolis,Mangalore 67,Mangalore,Karnataka
TH_5832,BR_4,Miraj Cinemas,Thane 64,Thane,Maharashtra
TH_5833,BR_2,Cinepolis,Chennai 88,Chennai,Tamil Nadu
TH_5834,BR_4,Miraj Cinemas,Bhavnagar 261,Bhavnagar,Gujarat
TH_5835,BR_4,Miraj Cinemas,Rajkot 332,Rajkot,Gujarat
TH_5836,BR_3,INOX,Bhavnagar 416,Bhavnagar,Gujarat
TH_5837,BR_1,Carnival Cinemas,Siliguri 286,Siliguri,West Bengal
TH_5838,BR_4,Miraj Cinemas,Ajmer 273,Ajmer,Rajasthan
TH_5839,BR_4,Miraj Cinemas,Coimbatore 138,Coimbatore,Tamil Nadu
TH_5840,BR_3,INOX,Coimbatore 186,Coimbatore,Tamil Nadu
TH_5841,BR_3,INOX,Nashik 350,Nashik,Maharashtra
TH_5842,BR_3,INOX,Jaipur 80,Jaipur,Rajasthan
TH_5843,BR_6,Wave Cinemas,Howrah 123,Howrah,West Bengal
TH_5844,BR_5,PVR Cinemas,Asansol 4,Asansol,West Bengal
TH_5845,BR_2,Cinepolis,Madurai 60,Madurai,Tamil Nadu
TH_5846,BR_6,Wave Cinemas,Nagpur 179,Nagpur,Maharashtra
TH_5847,BR_1,Carnival Cinemas,Bhopal 131,Bhopal,Madhya Pradesh
TH_5848,BR_4,Miraj Cinemas,Indore 5,Indore,Madhya Pradesh
TH_5849,BR_6,Wave Cinemas,Amritsar 35,Amritsar,Punjab
TH_5850,BR_1,Carnival Cinemas,Bhagalpur 4,Bhagalpur,Bihar
TH_5851,BR_6,Wave Cinemas,Siliguri 424,Siliguri,West Bengal
TH_5852,BR_4,Miraj Cinemas,Bhopal 354,Bhopal,Madhya Pradesh
TH_5853,BR_2,Cinepolis,Purnia 110,Purnia,Bihar
TH_5854,BR_6,Wave Cinemas,Siliguri 356,Siliguri,West Bengal
TH_5855,BR_1,Carnival Cinemas,Jodhpur 293,Jodhpur,Rajasthan
TH_5856,BR_5,PVR Cinemas,Bhavnagar 58,Bhavnagar,Gujarat
TH_5857,BR_1,Carnival Cinemas,Pune 80,Pune,Maharashtra
TH_5858,BR_3,INOX,Indore 30,Indore,Madhya Pradesh
TH_5859,BR_5,PVR Cinemas,Surat 443,Surat,Gujarat
TH_5860,BR_3,INOX,Bhavnagar 490,Bhavnagar,Gujarat
TH_5861,BR_5,PVR Cinemas,Nashik 3,Nashik,Maharashtra
TH_5862,BR_1,Carnival Cinemas,Thane 251,Thane,Maharashtra
TH_5863,BR_2,Cinepolis,Thane 465,Thane,Maharashtra
TH_5864,BR_1,Carnival Cinemas,Kanpur 234,Kanpur,Uttar Pradesh
TH_5865,BR_1,Carnival Cinemas,Nagpur 159,Nagpur,Maharashtra
TH_5866,BR_6,Wave Cinemas,Muzaffarpur 111,Muzaffarpur,Bihar
TH_5867,BR_4,Miraj Cinemas,Bangalore 400,Bangalore,Karnataka
TH_5868,BR_6,Wave Cinemas,Patiala 224,Patiala,Punjab
TH_5869,BR_4,Miraj Cinemas,Jalandhar 486,Jalandhar,Punjab
TH_5870,BR_5,PVR Cinemas,Tiruchirappalli 14,Tiruchirappalli,Tamil Nadu
TH_5871,BR_2,Cinepolis,Salem 152,Salem,Tamil Nadu
TH_5872,BR_5,PVR Cinemas,Bangalore 138,Bangalore,Karnataka
TH_5873,BR_2,Cinepolis,Jalandhar 127,Jalandhar,Punjab
TH_5874,BR_1,Carnival Cinemas,Mumbai 61,Mumbai,Maharashtra
TH_5875,BR_2,Cinepolis,Kanpur 219,Kanpur,Uttar Pradesh
TH_5876,BR_3,INOX,Rajkot 311,Rajkot,Gujarat
TH_5877,BR_4,Miraj Cinemas,Lucknow 112,Lucknow,Uttar Pradesh
TH_5878,BR_3,INOX,Madurai 162,Madurai,Tamil Nadu
TH_5879,BR_6,Wave Cinemas,Udaipur 298,Udaipur,Rajasthan
TH_5880,BR_2,Cinepolis,Bhavnagar 109,Bhavnagar,Gujarat
TH_5881,BR_2,Cinepolis,Belgaum 396,Belgaum,Karnataka
TH_5882,BR_4,Miraj Cinemas,Chennai 404,Chennai,Tamil Nadu
TH_5883,BR_1,Carnival Cinemas,Thane 77,Thane,Maharashtra
TH_5884,BR_2,Cinepolis,Bhagalpur 151,Bhagalpur,Bihar
TH_5885,BR_5,PVR Cinemas,Durgapur 50,Durgapur,West Bengal
TH_5886,BR_4,Miraj Cinemas,Howrah 209,Howrah,West Bengal
TH_5887,BR_3,INOX,Patiala 277,Patiala,Punjab
TH_5888,BR_1,Carnival Cinemas,Rajkot 498,Rajkot,Gujarat
TH_5889,BR_1,Carnival Cinemas,Jabalpur 94,Jabalpur,Madhya Pradesh
TH_5890,BR_4,Miraj Cinemas,Howrah 345,Howrah,West Bengal
TH_5891,BR_4,Miraj Cinemas,Udaipur 134,Udaipur,Rajasthan
TH_5892,BR_4,Miraj Cinemas,Gwalior 48,Gwalior,Madhya Pradesh
TH_5893,BR_1,Carnival Cinemas,Agra 35,Agra,Uttar Pradesh
TH_5894,BR_2,Cinepolis,Meerut 454,Meerut,Uttar Pradesh
TH_5895,BR_1,Carnival Cinemas,Udaipur 18,Udaipur,Rajasthan
TH_5896,BR_2,Cinepolis,Agra 14,Agra,Uttar Pradesh
TH_5897,BR_3,INOX,Agra 349,Agra,Uttar Pradesh
TH_5898,BR_1,Carnival Cinemas,Nashik 34,Nashik,Maharashtra
TH_5899,BR_1,Carnival Cinemas,Jabalpur 382,Jabalpur,Madhya Pradesh
TH_5900,BR_3,INOX,Mangalore 181,Mangalore,Karnataka
TH_5901,BR_6,Wave Cinemas,Coimbatore 307,Coimbatore,Tamil Nadu
TH_5902,BR_2,Cinepolis,Agra 204,Agra,Uttar Pradesh
TH_5903,BR_1,Carnival Cinemas,Bathinda 48,Bathinda,Punjab
TH_5904,BR_6,Wave Cinemas,Hubli 14,Hubli,Karnataka
TH_5905,BR_6,Wave Cinemas,Howrah 293,Howrah,West Bengal
TH_5906,BR_6,Wave Cinemas,Madurai 17,Madurai,Tamil Nadu
TH_5907,BR_1,Carnival Cinemas,Hubli 82,Hubli,Karnataka
TH_5908,BR_1,Carnival Cinemas,Gaya 339,Gaya,Bihar
TH_5909,BR_2,Cinepolis,Salem 211,Salem,Tamil Nadu
TH_5910,BR_5,PVR Cinemas,Varanasi 111,Varanasi,Uttar Pradesh
TH_5911,BR_1,Carnival Cinemas,Durgapur 335,Durgapur,West Bengal
TH_5912,BR_4,Miraj Cinemas,Ludhiana 170,Ludhiana,Punjab
TH_5913,BR_3,INOX,Chennai 344,Chennai,Tamil Nadu
TH_5914,BR_3,INOX,Nashik 333,Nashik,Maharashtra
TH_5915,BR_3,INOX,Gaya 308,Gaya,Bihar
