seat_id,booking_id,screen_id,seat_number,seat_type,charger,status,show_id
ST_5241,BK_9753,SC_798,C13,Regular,True,Available,
ST_5243,BK_6048,SC_147,E12,Regular,True,Available,
ST_5244,BK_4614,SC_74,A17,Premium,True,Reserved,
ST_5245,BK_6180,SC_856,D19,VIP,True,Reserved,
ST_5246,BK_3935,SC_695,D1,Regular,True,Available,
ST_5247,BK_4849,SC_223,C16,Regular,True,Booked,
ST_5249,BK_3356,SC_155,A14,Regular,True,Booked,
ST_5250,BK_3716,SC_101,B1,Premium,True,Booked,
ST_5251,BK_8640,SC_263,C3,Premium,True,Booked,
ST_5252,BK_110,SC_513,B13,Regular,True,Booked,
ST_5253,BK_5411,SC_509,A11,Premium,True,Available,
ST_5254,BK_5035,SC_653,A13,VIP,True,Booked,
ST_5257,,SC_7,A7,Regular,True,Booked,
ST_5258,BK_2025,SC_385,E11,Premium,True,Booked,
ST_5260,,SC_152,C20,Regular,True,Booked,
ST_5261,BK_2480,SC_173,D18,Regular,True,Booked,
ST_5264,BK_7097,SC_622,D12,Premium,True,Booked,
ST_5265,BK_627,SC_283,B10,Premium,True,Reserved,
ST_5266,BK_1422,SC_567,D16,Regular,True,Available,
ST_5267,BK_2198,SC_740,A11,VIP,True,Available,
ST_5268,BK_6926,SC_170,B6,Regular,True,Booked,
ST_5269,BK_7768,SC_246,C16,Regular,True,Reserved,
ST_5270,BK_1355,SC_80,C17,Regular,True,Available,
ST_5271,BK_2972,SC_281,C20,Regular,True,Booked,
ST_5272,BK_3083,SC_454,D10,Regular,True,Booked,
ST_5273,BK_9993,SC_688,D20,Regular,True,Booked,
ST_5274,BK_366,SC_301,A12,Premium,True,Booked,
ST_5275,BK_1825,SC_334,D18,Regular,True,Reserved,
ST_5276,BK_9927,SC_497,C5,Regular,True,Booked,
ST_5277,BK_9857,SC_629,D7,Regular,True,Booked,
ST_5278,BK_1475,SC_298,A11,Regular,True,Reserved,
ST_5279,BK_3524,SC_52,C8,Regular,True,Booked,
ST_5281,BK_6799,SC_458,B8,Regular,True,Booked,
ST_5282,,SC_70,D12,Regular,True,Booked,
ST_5284,BK_807,SC_867,E12,Premium,True,Available,
ST_5285,BK_2975,SC_473,E5,VIP,True,Reserved,
ST_5288,BK_7936,SC_270,A10,Premium,True,Booked,
ST_5289,BK_8082,SC_315,C8,Regular,True,Booked,
ST_5290,BK_1990,SC_397,A9,Premium,True,Reserved,
ST_5291,BK_3189,SC_518,B7,Regular,True,Booked,
ST_5292,BK_787,SC_391,D20,Regular,True,Available,
ST_5293,BK_472,SC_383,B3,Regular,True,Booked,
ST_5294,BK_9097,SC_584,D11,VIP,True,Booked,
ST_5295,BK_109,SC_868,B19,Premium,True,Booked,
ST_5297,BK_4555,SC_525,E13,Premium,True,Booked,
ST_5299,BK_3096,SC_544,D17,Regular,True,Booked,
ST_5301,BK_7732,SC_501,D7,Premium,True,Booked,
ST_5302,BK_3579,SC_473,C17,Regular,True,Available,
ST_5303,BK_9290,SC_38,E7,Regular,True,Booked,
ST_5304,BK_9457,SC_154,C3,Premium,True,Available,
ST_5306,BK_4488,SC_322,C17,Regular,True,Available,
ST_5307,,SC_22,D15,Regular,True,Available,
ST_5308,BK_2584,SC_600,D11,Premium,True,Available,
ST_5309,BK_8639,SC_82,A7,Premium,True,Booked,
ST_5310,BK_8640,SC_685,E2,Regular,True,Booked,
ST_5312,BK_8980,SC_307,B3,Regular,True,Booked,
ST_5313,BK_7437,SC_996,D5,Regular,True,Available,
ST_5314,BK_5723,SC_966,E20,VIP,True,Available,
ST_5315,BK_2951,SC_537,D7,Premium,True,Booked,
ST_5316,,SC_587,C10,Regular,True,Booked,
ST_5317,,SC_99,C17,Regular,True,Booked,
ST_5318,BK_9856,SC_324,E17,Regular,True,Booked,
ST_5319,BK_9591,SC_617,E10,Premium,True,Booked,
ST_5321,BK_7336,SC_103,A4,Premium,True,Booked,
ST_5322,BK_4624,SC_406,E4,Regular,True,Booked,
ST_5323,BK_66,SC_821,E20,Regular,True,Booked,
ST_5325,BK_9054,SC_813,C12,Regular,True,Booked,
ST_5326,BK_8839,SC_282,A12,Regular,True,Booked,
ST_5327,BK_4573,SC_794,B8,Regular,True,Available,
ST_5328,BK_6903,SC_943,D5,Regular,True,Available,
ST_5329,BK_9224,SC_484,B15,Regular,True,Available,
ST_5331,BK_1082,SC_657,C3,Regular,True,Booked,
ST_5332,,SC_373,E6,Regular,True,Booked,
ST_5333,BK_8365,SC_140,D7,Regular,True,Available,
ST_5334,BK_5073,SC_578,A13,Regular,True,Booked,
ST_5335,,SC_381,D13,Regular,True,Reserved,
ST_5336,,SC_302,A19,Regular,True,Booked,
ST_5337,BK_2604,SC_464,E18,Regular,True,Booked,
ST_5338,,SC_455,E15,Regular,True,Booked,
ST_5339,BK_5262,SC_386,D20,Premium,True,Available,
ST_5340,,SC_66,A16,Premium,True,Available,
ST_5341,BK_1541,SC_126,B19,Regular,True,Booked,
ST_5342,,SC_446,E10,Regular,True,Booked,
ST_5343,BK_3644,SC_257,A1,VIP,True,Reserved,
ST_5344,BK_657,SC_803,B6,Premium,True,Booked,
ST_5345,BK_1879,SC_67,D17,Premium,True,Reserved,
ST_5346,,SC_817,E19,Premium,True,Booked,
ST_5347,BK_9167,SC_127,C14,Regular,True,Booked,
ST_5348,,SC_204,A11,Regular,True,Booked,
ST_5349,BK_9319,SC_42,B4,Regular,True,Booked,
ST_5350,BK_464,SC_58,E8,Regular,True,Available,
ST_5351,BK_317,SC_943,B13,Regular,True,Available,
ST_5352,BK_8998,SC_80,D4,Regular,True,Booked,
ST_5353,BK_4504,SC_353,B15,VIP,True,Booked,
ST_5354,BK_7704,SC_921,A16,Regular,True,Booked,
ST_5356,BK_4744,SC_276,B6,Regular,True,Available,
ST_5357,BK_8860,SC_44,A19,VIP,True,Available,
ST_5358,,SC_238,B13,Premium,True,Booked,
ST_5360,BK_5757,SC_710,D18,Premium,True,Booked,
ST_5361,BK_5236,SC_487,D19,VIP,True,Booked,
ST_5362,BK_3550,SC_83,A2,Premium,True,Booked,
ST_5363,BK_5076,SC_104,D1,Premium,True,Booked,
ST_5364,BK_419,SC_23,C7,Premium,True,Booked,
ST_5368,BK_8700,SC_193,C7,Regular,True,Booked,
ST_5369,BK_536,SC_806,D8,Regular,True,Reserved,
ST_5370,BK_940,SC_67,D20,Premium,True,Booked,
ST_5371,,SC_161,C16,Premium,True,Booked,
ST_5373,BK_6966,SC_930,D3,Premium,True,Booked,
ST_5374,BK_288,SC_939,B7,Regular,True,Booked,
ST_5375,BK_1080,SC_502,B15,Regular,True,Booked,
ST_5376,,SC_462,E2,Regular,True,Available,
ST_5378,BK_3439,SC_218,E6,Regular,True,Booked,
ST_5379,BK_172,SC_472,B17,VIP,True,Booked,
ST_5380,BK_2881,SC_582,C17,VIP,True,Available,
ST_5381,BK_3887,SC_590,C3,Regular,True,Booked,
ST_5382,,SC_19,B18,Regular,True,Booked,
ST_5383,BK_2840,SC_355,C19,Regular,True,Reserved,
ST_5384,BK_78,SC_916,B12,Premium,True,Booked,
ST_5385,BK_6512,SC_579,A8,Premium,True,Booked,
ST_5386,BK_6405,SC_395,D15,Regular,True,Booked,
ST_5387,,SC_608,E18,Regular,True,Available,
ST_5388,BK_9535,SC_220,A20,Regular,True,Booked,
ST_5389,,SC_213,B11,Premium,True,Booked,
ST_5390,,SC_214,D11,VIP,True,Booked,
ST_5391,BK_4497,SC_134,D10,Premium,True,Available,
ST_5392,BK_5548,SC_165,B9,Regular,True,Booked,
ST_5393,BK_4247,SC_51,D1,Regular,True,Available,
ST_5394,BK_2036,SC_233,A3,Regular,True,Booked,
ST_5395,BK_3029,SC_857,C19,Regular,True,Booked,
ST_5396,BK_9844,SC_202,D1,Premium,True,Available,
ST_5397,BK_9155,SC_407,E17,Regular,True,Booked,
ST_5398,BK_1008,SC_53,E18,Premium,True,Booked,
ST_5399,BK_899,SC_229,D16,Premium,True,Booked,
ST_5401,,SC_547,D13,Premium,True,Booked,
ST_5402,BK_3966,SC_572,C5,Regular,True,Booked,
ST_5404,BK_8276,SC_743,E15,Premium,True,Available,
ST_5405,BK_731,SC_732,A10,Premium,True,Available,
ST_5406,,SC_593,E9,Premium,True,Available,
ST_5407,BK_4444,SC_267,E8,Premium,True,Booked,
ST_5408,BK_7627,SC_664,D16,Premium,True,Booked,
ST_5409,BK_7221,SC_136,C12,VIP,True,Booked,
ST_5411,,SC_80,C1,VIP,True,Booked,
ST_5412,BK_6347,SC_658,E4,Premium,True,Booked,
ST_5414,BK_5026,SC_209,C7,Regular,True,Booked,
ST_5415,BK_5388,SC_148,B17,VIP,True,Available,
ST_5417,BK_8802,SC_603,C14,Premium,True,Booked,
ST_5418,BK_7835,SC_809,A5,Regular,True,Booked,
ST_5420,BK_978,SC_740,D4,Premium,True,Reserved,
ST_5421,BK_8677,SC_996,E15,Premium,True,Available,
ST_5422,BK_4593,SC_407,B14,VIP,True,Booked,
ST_5423,,SC_470,E10,Regular,True,Available,
ST_5424,BK_5673,SC_700,B1,Regular,True,Available,
ST_5425,BK_1372,SC_326,D11,Regular,True,Booked,
ST_5427,BK_5583,SC_531,C15,Regular,True,Booked,
ST_5428,BK_9589,SC_337,C17,Premium,True,Available,
ST_5429,BK_1973,SC_465,E10,Premium,True,Booked,
ST_5431,BK_8896,SC_630,E7,Premium,True,Booked,
ST_5434,BK_7395,SC_227,D3,Regular,True,Booked,
ST_5435,BK_4933,SC_223,E13,Regular,True,Booked,
ST_5436,BK_6428,SC_444,B16,Regular,True,Booked,
ST_5437,BK_9846,SC_194,A10,Regular,True,Available,
ST_5438,BK_3810,SC_850,E15,Premium,True,Booked,
ST_5439,BK_6346,SC_441,B16,Regular,True,Available,
ST_5440,BK_1592,SC_752,C10,Regular,True,Booked,
ST_5441,BK_6169,SC_278,C19,Regular,True,Available,
ST_5442,BK_2350,SC_495,E19,Premium,True,Booked,
ST_5443,BK_7983,SC_165,B4,Regular,True,Booked,
ST_5444,BK_3797,SC_236,C9,VIP,True,Booked,
ST_5445,,SC_728,C2,Regular,True,Booked,
ST_5446,BK_4899,SC_197,B5,Regular,True,Booked,
ST_5448,,SC_394,A13,Premium,True,Booked,
ST_5449,,SC_967,D8,Regular,True,Booked,
ST_5450,,SC_205,A6,Regular,True,Booked,
ST_5451,BK_4702,SC_920,A9,VIP,True,Available,
ST_5452,BK_4660,SC_976,D8,Regular,True,Reserved,
ST_5453,BK_7341,SC_340,E5,Regular,True,Booked,
ST_5454,BK_4605,SC_345,B8,Premium,True,Available,
ST_5455,BK_3237,SC_115,D14,Regular,True,Booked,
ST_5456,BK_1697,SC_576,D18,Premium,True,Booked,
ST_5457,BK_6940,SC_207,B8,Regular,True,Reserved,
ST_5458,BK_672,SC_892,D10,Regular,True,Available,
ST_5459,BK_9524,SC_93,C8,Premium,True,Booked,
ST_5460,BK_4540,SC_525,C5,Premium,True,Available,
ST_5461,BK_9002,SC_915,B7,Premium,True,Booked,
ST_5462,BK_3371,SC_248,E16,Regular,True,Reserved,
ST_5463,BK_4923,SC_580,B12,Regular,True,Booked,
ST_5465,BK_6681,SC_382,A20,Regular,True,Booked,
ST_5466,BK_9250,SC_148,D17,Regular,True,Available,
ST_5467,BK_1867,SC_139,C7,Premium,True,Reserved,
ST_5468,BK_2626,SC_400,A13,Regular,True,Booked,
ST_5469,BK_5154,SC_160,E15,Regular,True,Available,
ST_5471,,SC_683,C3,Regular,True,Booked,
ST_5472,BK_7724,SC_661,D19,Premium,True,Booked,
ST_5474,BK_3302,SC_257,B17,Regular,True,Available,
ST_5475,BK_1279,SC_347,E16,Premium,True,Booked,
ST_5476,BK_36,SC_719,C5,Regular,True,Booked,
ST_5477,,SC_105,A1,Premium,True,Booked,
ST_5478,BK_3664,SC_622,C10,Regular,True,Booked,
ST_5479,,SC_480,A10,Premium,True,Booked,
ST_5480,BK_755,SC_53,B12,Premium,True,Booked,
ST_5481,BK_1911,SC_128,E13,Premium,True,Booked,
ST_5482,BK_3344,SC_144,E15,Regular,True,Booked,
ST_5484,,SC_412,B6,Regular,True,Booked,
ST_5485,BK_1919,SC_323,B17,Regular,True,Available,
ST_5486,BK_4697,SC_594,E14,Regular,True,Booked,
ST_5487,,SC_906,E17,Premium,True,Booked,
ST_5488,BK_6856,SC_817,E15,VIP,True,Booked,
ST_5489,BK_294,SC_718,B14,Regular,True,Available,
ST_5490,BK_6074,SC_675,C5,Regular,True,Available,
ST_5491,,SC_23,B9,Regular,True,Available,
ST_5492,BK_5007,SC_138,A8,Regular,True,Available,
ST_5493,BK_7601,SC_585,A8,Premium,True,Booked,
ST_5495,,SC_901,B17,Regular,True,Available,
ST_5496,BK_271,SC_916,D3,Regular,True,Booked,
ST_5497,BK_1561,SC_103,C16,Regular,True,Reserved,
ST_5498,BK_2798,SC_617,C9,Premium,True,Booked,
ST_5499,BK_7256,SC_877,A6,Regular,True,Available,
ST_5500,,SC_67,A15,Regular,True,Booked,
ST_5501,BK_5627,SC_265,B17,Regular,True,Booked,
ST_5502,BK_9929,SC_302,A10,Regular,True,Booked,
ST_5503,BK_6658,SC_40,D12,Regular,True,Booked,
ST_5504,BK_7701,SC_146,A17,Regular,True,Booked,
ST_5505,BK_9250,SC_742,A17,Regular,True,Available,
ST_5506,,SC_532,A6,Regular,True,Booked,
ST_5509,BK_4015,SC_62,C18,VIP,True,Booked,
ST_5510,BK_7859,SC_162,A2,Premium,True,Booked,
ST_5511,BK_142,SC_754,A7,Regular,True,Booked,
ST_5512,,SC_3,C14,Regular,True,Booked,
ST_5513,,SC_275,A13,Regular,True,Booked,
ST_5514,BK_7882,SC_863,C10,Regular,True,Booked,
ST_5515,BK_510,SC_335,E18,Regular,True,Booked,
ST_5516,BK_269,SC_278,E13,Premium,True,Available,
ST_5517,BK_5074,SC_715,C8,Regular,True,Booked,
ST_5518,BK_9258,SC_476,B1,Regular,True,Available,
ST_5519,BK_9757,SC_120,C1,VIP,True,Booked,
ST_5520,BK_933,SC_956,A3,VIP,True,Booked,
ST_5521,,SC_583,E13,Regular,True,Reserved,
ST_5523,BK_3637,SC_656,A20,Regular,True,Booked,
ST_5524,,SC_671,B6,Regular,True,Booked,
ST_5525,BK_5851,SC_47,D18,Premium,True,Booked,
ST_5526,,SC_755,B20,Regular,True,Available,
ST_5527,BK_6107,SC_409,C3,Premium,True,Booked,
ST_5529,BK_2204,SC_969,D19,Regular,True,Reserved,
ST_5530,BK_4684,SC_903,D10,Regular,True,Booked,
ST_5531,BK_4932,SC_433,C2,Regular,True,Available,
ST_5533,BK_1396,SC_223,E3,Premium,True,Reserved,
ST_5534,BK_2528,SC_431,E14,VIP,True,Booked,
ST_5535,BK_6378,SC_442,B9,Premium,True,Reserved,
ST_5536,BK_4364,SC_518,D16,Regular,True,Available,
ST_5538,BK_9231,SC_36,E8,VIP,True,Booked,
ST_5539,BK_60,SC_835,E5,VIP,True,Available,
ST_5540,BK_3587,SC_920,D18,Premium,True,Booked,
ST_5541,BK_6060,SC_867,E5,Regular,True,Booked,
ST_5542,BK_8049,SC_456,D12,Premium,True,Booked,
ST_5544,BK_5710,SC_171,B6,Regular,True,Available,
ST_5546,,SC_664,D14,VIP,True,Available,
ST_5547,BK_3255,SC_785,C9,Premium,True,Available,
ST_5548,BK_7895,SC_159,E2,VIP,True,Booked,
ST_5549,BK_4887,SC_485,A4,Premium,True,Reserved,
ST_5550,BK_9923,SC_116,A9,Regular,True,Booked,
ST_5551,BK_3362,SC_506,A6,Regular,True,Available,
ST_5552,BK_3385,SC_658,C8,Regular,True,Booked,
ST_5553,BK_4705,SC_775,D7,Regular,True,Available,
ST_5554,BK_934,SC_765,D7,Regular,True,Booked,
ST_5555,BK_1048,SC_445,E3,Regular,True,Booked,
ST_5556,BK_6800,SC_585,E4,Premium,True,Booked,
ST_5559,BK_391,SC_763,B15,Regular,True,Booked,
ST_5560,BK_5329,SC_506,A14,Premium,True,Booked,
ST_5562,BK_9350,SC_611,A4,VIP,True,Booked,
ST_5563,BK_8578,SC_384,B16,Regular,True,Available,
ST_5564,BK_1953,SC_578,D4,VIP,True,Booked,
ST_5565,BK_6710,SC_359,B2,Regular,True,Booked,
ST_5566,BK_4495,SC_741,A2,Regular,True,Available,
ST_5567,BK_7483,SC_883,B11,Premium,True,Booked,
ST_5568,,SC_577,A3,Regular,True,Booked,
ST_5570,BK_7327,SC_366,B14,Regular,True,Booked,
ST_5571,BK_6138,SC_832,E20,VIP,True,Booked,
ST_5572,BK_9971,SC_607,D19,Regular,True,Booked,
ST_5573,BK_2893,SC_456,B7,Regular,True,Booked,
ST_5574,BK_1346,SC_53,A11,Regular,True,Reserved,
ST_5575,BK_703,SC_935,C16,Regular,True,Reserved,
ST_5577,BK_422,SC_967,B4,VIP,True,Booked,
ST_5579,BK_9563,SC_294,E3,Regular,True,Available,
ST_5580,BK_439,SC_160,A18,Regular,True,Booked,
ST_5581,BK_5964,SC_209,A2,Regular,True,Reserved,
ST_5583,BK_2486,SC_876,A15,Regular,True,Booked,
ST_5586,,SC_375,A4,Regular,True,Booked,
ST_5587,,SC_978,C7,Regular,True,Available,
ST_5588,BK_9043,SC_305,E16,Regular,True,Available,
ST_5591,BK_9760,SC_442,C6,Regular,True,Booked,
ST_5594,,SC_823,E3,Regular,True,Available,
ST_5595,BK_3766,SC_30,C19,Premium,True,Booked,
ST_5596,BK_681,SC_999,D5,Regular,True,Available,
ST_5597,BK_3483,SC_884,A13,Regular,True,Booked,
ST_5599,BK_1361,SC_596,A6,Premium,True,Booked,
ST_5600,BK_4054,SC_622,D13,Regular,True,Booked,
ST_5601,BK_5890,SC_541,D16,Regular,True,Reserved,
ST_5602,BK_4936,SC_212,E8,Premium,True,Available,
ST_5603,,SC_883,B17,Premium,True,Booked,
ST_5604,BK_5432,SC_937,A1,Regular,True,Booked,
ST_5606,,SC_697,E8,Premium,True,Booked,
ST_5607,BK_1626,SC_774,A10,Premium,True,Available,
ST_5608,BK_9250,SC_998,E20,Regular,True,Booked,
ST_5609,BK_1576,SC_767,E19,Regular,True,Available,
ST_5610,BK_7928,SC_861,A4,Regular,True,Booked,
ST_5612,BK_3879,SC_586,E18,Premium,True,Booked,
ST_5613,BK_1075,SC_250,C12,Premium,True,Booked,
ST_5614,,SC_9,B11,Premium,True,Available,
ST_5615,BK_8158,SC_121,C13,VIP,True,Booked,
ST_5617,BK_1270,SC_693,A19,Regular,True,Booked,
ST_5618,BK_6479,SC_351,E3,VIP,True,Booked,
ST_5619,BK_8134,SC_524,E7,Premium,True,Reserved,
ST_5620,BK_1987,SC_557,B7,Premium,True,Booked,
ST_5621,BK_9044,SC_143,C20,Regular,True,Booked,
ST_5622,,SC_160,D18,Regular,True,Available,
ST_5623,BK_481,SC_718,A19,Regular,True,Reserved,
ST_5624,BK_9149,SC_659,E18,Regular,True,Booked,
ST_5625,BK_815,SC_506,B3,Regular,True,Available,
ST_5626,BK_6643,SC_547,B8,Regular,True,Booked,
ST_5627,BK_3356,SC_778,B7,VIP,True,Booked,
ST_5630,BK_8862,SC_979,E9,Premium,True,Booked,
ST_5631,BK_5744,SC_230,C6,Regular,True,Booked,
ST_5632,BK_5825,SC_297,B9,Regular,True,Booked,
ST_5633,BK_7242,SC_111,D1,Regular,True,Booked,
ST_5634,BK_8371,SC_956,E14,Regular,True,Booked,
ST_5635,BK_6784,SC_128,E20,Premium,True,Available,
ST_5636,BK_4934,SC_502,D16,Premium,True,Booked,
ST_5637,BK_276,SC_376,E8,Premium,True,Booked,
ST_5638,BK_6981,SC_849,C8,Premium,True,Booked,
ST_5640,BK_5342,SC_957,E13,Regular,True,Available,
ST_5641,BK_8765,SC_83,B10,Regular,True,Booked,
ST_5642,BK_9571,SC_579,E8,Regular,True,Booked,
ST_5643,BK_9242,SC_587,E16,Regular,True,Available,
ST_5644,BK_6522,SC_333,E9,Regular,True,Available,
ST_5645,,SC_740,A4,Premium,True,Booked,
ST_5646,BK_9278,SC_911,C5,Regular,True,Booked,
ST_5647,BK_3096,SC_473,C13,Regular,True,Booked,
ST_5648,BK_7799,SC_839,E4,VIP,True,Available,
ST_5650,BK_6187,SC_741,D8,Regular,True,Booked,
ST_5651,BK_4520,SC_544,E3,Regular,True,Booked,
ST_5652,BK_4092,SC_904,A7,VIP,True,Booked,
ST_5653,BK_9286,SC_103,C2,Regular,True,Booked,
ST_5654,BK_52,SC_218,C11,Regular,True,Available,
ST_5655,BK_1459,SC_422,E16,Regular,True,Booked,
ST_5656,BK_5529,SC_633,E10,Premium,True,Booked,
ST_5657,BK_5756,SC_236,D3,Regular,True,Booked,
ST_5658,BK_1456,SC_203,B12,Premium,True,Booked,
ST_5659,,SC_86,A17,Regular,True,Booked,
ST_5660,BK_7844,SC_276,C19,Regular,True,Reserved,
ST_5661,BK_4353,SC_240,A12,Regular,True,Booked,
ST_5663,BK_4568,SC_23,B15,VIP,True,Reserved,
ST_5664,BK_3262,SC_680,C14,Regular,True,Available,
ST_5665,BK_5188,SC_508,B3,Regular,True,Booked,
ST_5666,BK_7159,SC_792,A20,Regular,True,Available,
ST_5667,BK_6643,SC_98,C13,Premium,True,Booked,
ST_5668,BK_8890,SC_594,E2,Regular,True,Booked,
ST_5669,BK_230,SC_408,B17,Regular,True,Booked,
ST_5670,BK_4306,SC_99,C11,Premium,True,Reserved,
ST_5671,BK_1908,SC_133,D13,Regular,True,Booked,
ST_5672,BK_1002,SC_988,A11,Regular,True,Booked,
ST_5673,BK_5972,SC_386,A19,Premium,True,Booked,
ST_5674,BK_6028,SC_384,A9,Regular,True,Booked,
ST_5675,BK_640,SC_886,B13,Regular,True,Booked,
ST_5676,BK_5749,SC_874,E15,Premium,True,Booked,
ST_5677,BK_8365,SC_50,D6,Regular,True,Booked,
ST_5678,,SC_688,C1,Regular,True,Booked,
ST_5679,BK_3428,SC_716,E20,Regular,True,Available,
ST_5680,BK_186,SC_249,C19,Regular,True,Booked,
ST_5681,,SC_294,D10,Regular,True,Booked,
ST_5682,BK_3597,SC_952,E19,Premium,True,Reserved,
ST_5683,BK_6029,SC_411,E6,Regular,True,Booked,
ST_5684,BK_8158,SC_69,C2,Regular,True,Booked,
ST_5686,BK_5573,SC_579,B18,Regular,True,Available,
ST_5687,BK_5872,SC_518,D3,Premium,True,Booked,
ST_5688,BK_6064,SC_710,A6,Regular,True,Booked,
ST_5689,,SC_722,B8,Regular,True,Available,
ST_5690,BK_5099,SC_920,C2,Premium,True,Booked,
ST_5691,BK_7097,SC_819,B17,Premium,True,Booked,
ST_5692,BK_2798,SC_115,C2,VIP,True,Booked,
ST_5693,BK_2951,SC_747,B18,VIP,True,Booked,
ST_5695,BK_4411,SC_6,D3,Premium,True,Available,
ST_5696,BK_6236,SC_693,C3,Premium,True,Booked,
ST_5697,BK_1273,SC_733,D10,Premium,True,Booked,
ST_5698,,SC_350,E17,Premium,True,Available,
ST_5699,BK_1678,SC_98,A7,Premium,True,Available,
ST_5701,BK_7487,SC_433,C12,Premium,True,Booked,
ST_5702,BK_6930,SC_223,A4,VIP,True,Booked,
ST_5703,BK_2472,SC_611,C14,Regular,True,Booked,
ST_5704,BK_8091,SC_215,D7,Regular,True,Available,
ST_5705,BK_736,SC_863,E11,Regular,True,Booked,
ST_5706,BK_108,SC_551,D18,Regular,True,Reserved,
ST_5707,BK_9340,SC_967,D6,Regular,True,Booked,
ST_5708,BK_2788,SC_168,E7,Regular,True,Reserved,
ST_5709,BK_2897,SC_906,A10,VIP,True,Booked,
ST_5710,,SC_33,C12,Regular,True,Booked,
ST_5711,BK_3768,SC_805,A2,Regular,True,Booked,
ST_5712,BK_8297,SC_162,C7,Regular,True,Booked,
ST_5713,BK_5463,SC_847,A8,Premium,True,Booked,
ST_5714,BK_5995,SC_639,C6,Regular,True,Booked,
ST_5715,,SC_996,A13,Regular,True,Booked,
ST_5716,BK_2539,SC_886,C17,Regular,True,Booked,
ST_5717,BK_4741,SC_366,B1,Regular,True,Booked,
ST_5719,BK_7018,SC_66,E20,Premium,True,Booked,
ST_5720,,SC_363,A8,Regular,True,Booked,
ST_5721,BK_2936,SC_410,E8,Regular,True,Booked,
ST_5722,BK_8627,SC_95,C16,Premium,True,Booked,
ST_5724,BK_8366,SC_365,D14,Regular,True,Available,
ST_5725,BK_4139,SC_999,C15,Regular,True,Available,
ST_5726,BK_7452,SC_414,A4,Premium,True,Available,
ST_5727,BK_6828,SC_543,D19,Regular,True,Booked,
ST_5728,BK_3217,SC_744,B11,Regular,True,Available,
ST_5729,BK_2507,SC_140,D10,Premium,True,Booked,
ST_5730,BK_1724,SC_646,D10,Regular,True,Reserved,
ST_5731,BK_9274,SC_194,B14,Regular,True,Booked,
ST_5733,BK_5247,SC_850,D8,Regular,True,Booked,
ST_5735,BK_2465,SC_976,C15,Regular,True,Booked,
ST_5736,,SC_739,D3,Premium,True,Booked,
ST_5737,BK_6723,SC_1000,D2,Premium,True,Available,
ST_5738,BK_4293,SC_267,B15,Premium,True,Available,
ST_5739,BK_4689,SC_907,B5,Regular,True,Booked,
ST_5740,BK_5428,SC_617,A20,Regular,True,Booked,
ST_5741,BK_1534,SC_345,E9,Regular,True,Booked,
ST_5742,BK_7750,SC_662,D7,Regular,True,Booked,
ST_5743,BK_3187,SC_813,C6,VIP,True,Booked,
ST_5744,BK_4626,SC_96,D13,Regular,True,Booked,
ST_5745,BK_3477,SC_554,B15,Regular,True,Available,
ST_5746,BK_9940,SC_973,B12,Premium,True,Booked,
ST_5748,BK_4469,SC_268,E15,Premium,True,Available,
ST_5749,,SC_635,D9,Premium,True,Booked,
ST_5750,BK_3876,SC_327,C5,Regular,True,Available,
ST_5751,,SC_808,D5,Regular,True,Available,
ST_5753,,SC_76,C9,Regular,True,Booked,
ST_5755,BK_7157,SC_824,A17,Regular,True,Available,
ST_5756,BK_2702,SC_740,A19,Regular,True,Booked,
ST_5757,BK_4784,SC_11,D15,Premium,True,Booked,
ST_5758,BK_3057,SC_760,B5,VIP,True,Booked,
ST_5759,BK_1686,SC_56,E12,Regular,True,Available,
ST_5762,BK_4006,SC_906,E16,Premium,True,Booked,
ST_5763,,SC_473,C14,Regular,True,Booked,
ST_5764,BK_272,SC_12,E6,Premium,True,Available,
ST_5765,BK_1857,SC_319,D12,Regular,True,Booked,
ST_5766,BK_5617,SC_367,A5,Regular,True,Available,
ST_5767,BK_5099,SC_874,A10,Regular,True,Booked,
ST_5770,BK_6927,SC_64,A16,Regular,True,Reserved,
ST_5773,BK_8465,SC_905,D2,Premium,True,Booked,
ST_5774,BK_5582,SC_389,C18,Regular,True,Booked,
ST_5775,,SC_278,E15,Regular,True,Booked,
ST_5776,BK_891,SC_601,C16,Premium,True,Booked,
ST_5778,BK_6887,SC_114,C14,Regular,True,Booked,
ST_5780,BK_9156,SC_115,E15,Premium,True,Booked,
ST_5781,,SC_46,E16,Premium,True,Booked,
ST_5782,BK_6739,SC_43,A12,Regular,True,Booked,
ST_5784,BK_7616,SC_314,D12,VIP,True,Booked,
ST_5785,BK_9187,SC_219,C16,Premium,True,Reserved,
ST_5786,BK_3619,SC_193,A10,Regular,True,Booked,
ST_5787,BK_327,SC_519,A16,Premium,True,Available,
ST_5788,BK_4012,SC_30,E11,VIP,True,Available,
ST_5789,BK_7722,SC_105,D17,Regular,True,Booked,
ST_5790,BK_481,SC_726,D1,Premium,True,Booked,
ST_5791,BK_3208,SC_369,B3,Regular,True,Available,
ST_5792,BK_2349,SC_935,A8,Premium,True,Reserved,
ST_5793,BK_5617,SC_823,E13,Regular,True,Available,
ST_5795,BK_2515,SC_961,B5,Regular,True,Booked,
ST_5796,BK_5653,SC_294,E15,Regular,True,Booked,
ST_5798,BK_3286,SC_48,B13,Regular,True,Booked,
